event_id,customer_id,session_id,event_ts,event_type,device
15139,,s3000890,2026-08-16 19:13:41,add_to_cart,mobile
15140,,s3000891,2026-08-16 22:21:35,page_view,desktop
15141,,s3000891,2026-08-16 22:23:22,page_view,desktop
15142,,s3000891,2026-08-16 22:24:17,add_to_cart,desktop
15143,,s3000891,2026-08-16 22:25:57,begin_checkout,desktop
15144,,s3000891,2026-08-16 22:26:07,purchase,desktop
15145,,s3000892,2026-08-16 03:17:38,page_view,desktop
15146,,s3000892,2026-08-16 03:19:00,page_view,desktop
15147,,s3000892,2026-08-16 03:19:38,page_view,desktop
15148,,s3000893,2026-08-16 09:55:24,page_view,desktop
15149,,s3000893,2026-08-16 09:55:28,page_view,desktop
15150,,s3000893,2026-08-16 09:56:33,add_to_cart,desktop
15151,,s3000893,2026-08-16 09:57:36,begin_checkout,desktop
15152,10230,s3000894,2026-08-16 09:11:09,page_view,mobile
15153,10230,s3000894,2026-08-16 09:13:09,page_view,mobile
15154,10442,s3000895,2026-08-16 08:07:32,page_view,tablet
15155,10442,s3000895,2026-08-16 08:09:10,page_view,tablet
15156,10442,s3000895,2026-08-16 08:10:57,page_view,tablet
15157,10442,s3000895,2026-08-16 08:11:42,page_view,tablet
15158,,s3000896,2026-08-16 14:26:20,page_view,mobile
15159,,s3000896,2026-08-16 14:26:23,page_view,mobile
15160,,s3000896,2026-08-16 14:26:52,page_view,mobile
15161,,s3000896,2026-08-16 14:28:47,page_view,mobile
15162,10020,s3000897,2026-08-16 01:09:33,page_view,tablet
15163,,s3000898,2026-08-16 00:36:36,page_view,desktop
15164,,s3000898,2026-08-16 00:36:55,page_view,desktop
15165,,s3000898,2026-08-16 00:38:26,page_view,desktop
15166,,s3000898,2026-08-16 00:40:03,page_view,desktop
15167,,s3000898,2026-08-16 00:40:09,add_to_cart,desktop
15168,,s3000898,2026-08-16 00:40:38,begin_checkout,desktop
15169,,s3000898,2026-08-16 00:40:42,purchase,desktop
15170,10668,s3000899,2026-08-16 16:50:14,page_view,tablet
15171,10668,s3000899,2026-08-16 16:50:47,page_view,tablet
15172,10668,s3000899,2026-08-16 16:51:41,page_view,tablet
15173,10668,s3000899,2026-08-16 16:52:31,add_to_cart,tablet
15174,10668,s3000899,2026-08-16 16:53:54,begin_checkout,tablet
15175,10668,s3000899,2026-08-16 16:54:32,purchase,tablet
15176,10018,s3000900,2026-08-16 21:15:01,page_view,desktop
15177,10018,s3000900,2026-08-16 21:16:50,page_view,desktop
15178,10018,s3000900,2026-08-16 21:17:20,page_view,desktop
15179,10018,s3000900,2026-08-16 21:18:22,add_to_cart,desktop
15180,10470,s3000901,2026-08-16 20:07:09,page_view,desktop
15181,10470,s3000901,2026-08-16 20:07:14,page_view,desktop
15182,10470,s3000901,2026-08-16 20:08:30,page_view,desktop
15183,10475,s3000902,2026-08-16 03:53:41,page_view,mobile
15184,10475,s3000902,2026-08-16 03:54:27,add_to_cart,mobile
15185,10475,s3000902,2026-08-16 03:55:35,begin_checkout,mobile
15186,10475,s3000902,2026-08-16 03:56:25,purchase,mobile
15187,,s3000903,2026-08-16 09:32:55,page_view,mobile
15188,,s3000903,2026-08-16 09:33:18,page_view,mobile
15189,,s3000903,2026-08-16 09:35:12,page_view,mobile
15190,,s3000903,2026-08-16 09:36:33,add_to_cart,mobile
15191,,s3000904,2026-08-16 15:18:15,page_view,mobile
15192,,s3000904,2026-08-16 15:18:53,page_view,mobile
15193,,s3000904,2026-08-16 15:19:09,page_view,mobile
15194,,s3000904,2026-08-16 15:20:38,add_to_cart,mobile
15195,10289,s3000905,2026-08-17 04:17:16,page_view,mobile
15196,10289,s3000905,2026-08-17 04:18:51,page_view,mobile
15197,10289,s3000905,2026-08-17 04:20:29,page_view,mobile
15198,10289,s3000905,2026-08-17 04:22:07,page_view,mobile
15199,10197,s3000906,2026-08-17 02:21:26,page_view,desktop
15200,10197,s3000906,2026-08-17 02:21:56,page_view,desktop
15201,10197,s3000906,2026-08-17 02:22:35,page_view,desktop
15202,,s3000907,2026-08-17 18:36:18,page_view,mobile
15203,,s3000907,2026-08-17 18:37:02,page_view,mobile
15204,10493,s3000908,2026-08-17 03:23:04,page_view,desktop
15205,10493,s3000908,2026-08-17 03:24:21,page_view,desktop
15206,10493,s3000908,2026-08-17 03:24:58,page_view,desktop
15207,,s3000909,2026-08-17 11:49:07,page_view,desktop
15208,,s3000909,2026-08-17 11:50:51,page_view,desktop
15209,,s3000909,2026-08-17 11:52:16,page_view,desktop
15210,,s3000909,2026-08-17 11:53:17,page_view,desktop
15211,,s3000910,2026-08-17 17:10:50,page_view,desktop
15212,,s3000910,2026-08-17 17:11:32,page_view,desktop
15213,,s3000910,2026-08-17 17:11:47,page_view,desktop
15214,,s3000910,2026-08-17 17:12:07,page_view,desktop
15215,,s3000911,2026-08-17 04:10:34,page_view,mobile
15216,,s3000911,2026-08-17 04:11:38,page_view,mobile
15217,,s3000912,2026-08-17 14:20:45,page_view,mobile
15218,,s3000913,2026-08-17 04:55:19,page_view,desktop
15219,,s3000913,2026-08-17 04:56:31,page_view,desktop
15220,,s3000913,2026-08-17 04:58:09,page_view,desktop
15221,10692,s3000914,2026-08-17 18:43:30,page_view,mobile
15222,10692,s3000914,2026-08-17 18:44:31,page_view,mobile
15223,10692,s3000914,2026-08-17 18:44:40,page_view,mobile
15224,10692,s3000914,2026-08-17 18:45:29,add_to_cart,mobile
15225,10692,s3000914,2026-08-17 18:47:26,begin_checkout,mobile
15226,10692,s3000914,2026-08-17 18:48:55,purchase,mobile
15227,10522,s3000915,2026-08-17 13:02:55,page_view,mobile
15228,10522,s3000915,2026-08-17 13:03:17,page_view,mobile
15229,10522,s3000915,2026-08-17 13:03:49,page_view,mobile
15230,10522,s3000915,2026-08-17 13:05:45,page_view,mobile
15231,10377,s3000916,2026-08-17 04:04:59,page_view,desktop
15232,10377,s3000916,2026-08-17 04:06:59,add_to_cart,desktop
15233,10377,s3000916,2026-08-17 04:07:23,begin_checkout,desktop
15234,10377,s3000916,2026-08-17 04:08:06,purchase,desktop
15235,10371,s3000917,2026-08-17 15:05:48,page_view,desktop
15236,10371,s3000917,2026-08-17 15:06:03,page_view,desktop
15237,10269,s3000918,2026-08-17 03:21:46,page_view,mobile
15238,10586,s3000919,2026-08-17 18:20:28,page_view,mobile
15239,,s3000920,2026-08-17 19:58:03,page_view,mobile
15240,,s3000920,2026-08-17 19:59:05,page_view,mobile
15241,,s3000920,2026-08-17 19:59:39,add_to_cart,mobile
15242,,s3000920,2026-08-17 20:01:06,begin_checkout,mobile
15243,,s3000921,2026-08-17 08:32:32,page_view,tablet
15244,10283,s3000922,2026-08-17 03:32:48,page_view,desktop
15245,10706,s3000923,2026-08-17 11:00:34,page_view,mobile
15246,10706,s3000923,2026-08-17 11:00:45,page_view,mobile
15247,10706,s3000923,2026-08-17 11:01:50,page_view,mobile
15248,10706,s3000923,2026-08-17 11:02:26,page_view,mobile
15249,10228,s3000924,2026-08-17 09:40:33,page_view,tablet
15250,10228,s3000924,2026-08-17 09:40:43,page_view,tablet
15251,10228,s3000924,2026-08-17 09:42:11,page_view,tablet
15252,10228,s3000924,2026-08-17 09:42:45,add_to_cart,tablet
15253,,s3000925,2026-08-17 09:19:20,page_view,mobile
15254,10142,s3000926,2026-08-17 22:49:55,page_view,desktop
15255,,s3000927,2026-08-17 16:59:11,page_view,mobile
15256,,s3000927,2026-08-17 17:00:55,page_view,mobile
15257,,s3000927,2026-08-17 17:02:50,page_view,mobile
15258,,s3000927,2026-08-17 17:03:02,add_to_cart,mobile
15259,,s3000927,2026-08-17 17:03:42,begin_checkout,mobile
15260,,s3000927,2026-08-17 17:05:19,purchase,mobile
15261,10150,s3000928,2026-08-17 17:51:27,page_view,mobile
15262,10150,s3000928,2026-08-17 17:51:46,page_view,mobile
15263,10150,s3000928,2026-08-17 17:53:16,add_to_cart,mobile
15264,10150,s3000928,2026-08-17 17:53:48,begin_checkout,mobile
15265,10191,s3000929,2026-08-17 06:08:41,page_view,desktop
15266,10191,s3000929,2026-08-17 06:09:00,page_view,desktop
15267,10191,s3000929,2026-08-17 06:09:09,page_view,desktop
15268,10191,s3000929,2026-08-17 06:10:04,add_to_cart,desktop
15269,10191,s3000929,2026-08-17 06:11:22,begin_checkout,desktop
15270,10191,s3000929,2026-08-17 06:11:31,purchase,desktop
15271,10484,s3000930,2026-08-17 19:09:25,page_view,desktop
15272,10484,s3000930,2026-08-17 19:09:52,page_view,desktop
15273,10484,s3000930,2026-08-17 19:11:20,page_view,desktop
15274,10484,s3000930,2026-08-17 19:11:24,add_to_cart,desktop
15275,,s3000931,2026-08-17 05:06:48,page_view,desktop
15276,,s3000931,2026-08-17 05:07:36,add_to_cart,desktop
15277,,s3000931,2026-08-17 05:09:24,begin_checkout,desktop
15278,,s3000931,2026-08-17 05:09:59,purchase,desktop
15279,10661,s3000932,2026-08-17 16:21:10,page_view,desktop
15280,10661,s3000932,2026-08-17 16:21:34,page_view,desktop
15281,10381,s3000933,2026-08-17 09:52:57,page_view,mobile
15282,10381,s3000933,2026-08-17 09:54:33,page_view,mobile
15283,10381,s3000933,2026-08-17 09:55:44,page_view,mobile
15284,10381,s3000933,2026-08-17 09:56:11,add_to_cart,mobile
15285,10446,s3000934,2026-08-17 04:05:15,page_view,desktop
15286,10446,s3000934,2026-08-17 04:06:30,page_view,desktop
15287,10446,s3000934,2026-08-17 04:08:28,page_view,desktop
15288,10446,s3000934,2026-08-17 04:09:12,add_to_cart,desktop
15289,10446,s3000934,2026-08-17 04:10:09,begin_checkout,desktop
15290,,s3000935,2026-08-17 13:29:33,page_view,desktop
15291,,s3000935,2026-08-17 13:31:07,page_view,desktop
15292,10267,s3000936,2026-08-17 08:43:12,page_view,tablet
15293,10267,s3000936,2026-08-17 08:43:29,page_view,tablet
15294,10267,s3000936,2026-08-17 08:45:24,page_view,tablet
15295,10267,s3000936,2026-08-17 08:47:21,page_view,tablet
15296,10267,s3000936,2026-08-17 08:47:58,add_to_cart,tablet
15297,10267,s3000936,2026-08-17 08:49:49,begin_checkout,tablet
15298,10413,s3000937,2026-08-17 13:01:43,page_view,desktop
15299,,s3000938,2026-08-17 17:55:45,page_view,mobile
15300,,s3000938,2026-08-17 17:56:22,page_view,mobile
15301,,s3000938,2026-08-17 17:57:27,page_view,mobile
15302,,s3000938,2026-08-17 17:57:45,page_view,mobile
15303,,s3000939,2026-08-17 04:39:58,page_view,mobile
15304,,s3000939,2026-08-17 04:40:34,page_view,mobile
15305,,s3000939,2026-08-17 04:42:32,page_view,mobile
15306,,s3000939,2026-08-17 04:43:50,page_view,mobile
15307,10143,s3000940,2026-08-17 07:28:58,page_view,desktop
15308,10173,s3000941,2026-08-17 10:55:05,page_view,mobile
15309,10173,s3000941,2026-08-17 10:56:36,page_view,mobile
15310,10173,s3000941,2026-08-17 10:57:22,page_view,mobile
15311,10173,s3000941,2026-08-17 10:58:26,page_view,mobile
15312,10043,s3000942,2026-08-17 02:01:33,page_view,desktop
15313,10043,s3000942,2026-08-17 02:01:43,page_view,desktop
15314,10025,s3000943,2026-08-17 16:21:56,page_view,mobile
15315,10699,s3000944,2026-08-17 05:01:38,page_view,tablet
15316,10699,s3000944,2026-08-17 05:01:48,page_view,tablet
15317,10699,s3000944,2026-08-17 05:02:40,page_view,tablet
15318,10669,s3000945,2026-08-17 04:40:10,page_view,mobile
15319,10669,s3000945,2026-08-17 04:40:48,page_view,mobile
15320,10669,s3000945,2026-08-17 04:41:32,page_view,mobile
15321,10233,s3000946,2026-08-17 20:08:58,page_view,mobile
15322,10233,s3000946,2026-08-17 20:09:45,page_view,mobile
15323,10233,s3000946,2026-08-17 20:10:58,page_view,mobile
15324,10233,s3000946,2026-08-17 20:11:49,add_to_cart,mobile
15325,10233,s3000946,2026-08-17 20:13:39,begin_checkout,mobile
15326,10233,s3000946,2026-08-17 20:13:58,purchase,mobile
15327,10059,s3000947,2026-08-17 07:51:49,page_view,mobile
15328,,s3000948,2026-08-17 15:50:52,page_view,desktop
15329,,s3000948,2026-08-17 15:51:45,page_view,desktop
15330,,s3000948,2026-08-17 15:53:00,page_view,desktop
15331,,s3000948,2026-08-17 15:54:08,page_view,desktop
15332,10506,s3000949,2026-08-17 11:28:09,page_view,desktop
15333,10506,s3000949,2026-08-17 11:30:05,page_view,desktop
15334,10506,s3000949,2026-08-17 11:30:12,page_view,desktop
15335,10506,s3000949,2026-08-17 11:30:35,add_to_cart,desktop
15336,10351,s3000950,2026-08-17 07:15:53,page_view,mobile
15337,10351,s3000950,2026-08-17 07:16:39,page_view,mobile
15338,10351,s3000950,2026-08-17 07:17:21,add_to_cart,mobile
15339,10351,s3000950,2026-08-17 07:19:05,begin_checkout,mobile
15340,,s3000951,2026-08-17 21:07:21,page_view,mobile
15341,,s3000951,2026-08-17 21:07:38,page_view,mobile
15342,,s3000951,2026-08-17 21:09:28,page_view,mobile
15343,,s3000951,2026-08-17 21:10:19,page_view,mobile
15344,,s3000952,2026-08-17 06:20:49,page_view,tablet
15345,,s3000952,2026-08-17 06:21:44,page_view,tablet
15346,,s3000952,2026-08-17 06:23:44,page_view,tablet
15347,,s3000952,2026-08-17 06:25:35,add_to_cart,tablet
15348,10674,s3000953,2026-08-17 16:37:01,page_view,mobile
15349,10674,s3000953,2026-08-17 16:38:50,page_view,mobile
15350,10674,s3000953,2026-08-17 16:40:14,page_view,mobile
15351,10246,s3000954,2026-08-17 04:15:58,page_view,mobile
15352,,s3000955,2026-08-17 11:57:14,page_view,mobile
15353,,s3000955,2026-08-17 11:58:50,page_view,mobile
15354,,s3000955,2026-08-17 12:00:07,page_view,mobile
15355,10493,s3000956,2026-08-17 21:19:36,page_view,mobile
15356,10422,s3000957,2026-08-17 12:37:37,page_view,tablet
15357,10422,s3000957,2026-08-17 12:38:40,page_view,tablet
15358,10422,s3000957,2026-08-17 12:39:29,page_view,tablet
15359,10622,s3000958,2026-08-17 15:13:31,page_view,mobile
15360,10622,s3000958,2026-08-17 15:13:56,add_to_cart,mobile
15361,10622,s3000958,2026-08-17 15:14:19,begin_checkout,mobile
15362,10622,s3000958,2026-08-17 15:14:25,purchase,mobile
15363,10567,s3000959,2026-08-17 17:41:23,page_view,mobile
15364,10567,s3000959,2026-08-17 17:41:49,page_view,mobile
15365,10567,s3000959,2026-08-17 17:43:27,page_view,mobile
15366,10567,s3000959,2026-08-17 17:44:57,page_view,mobile
15367,10086,s3000960,2026-08-17 17:51:25,page_view,tablet
15368,,s3000961,2026-08-17 02:42:47,page_view,mobile
15369,,s3000961,2026-08-17 02:43:19,page_view,mobile
15370,,s3000961,2026-08-17 02:44:30,page_view,mobile
15371,,s3000961,2026-08-17 02:45:14,page_view,mobile
15372,,s3000961,2026-08-17 02:46:51,add_to_cart,mobile
15373,10479,s3000962,2026-08-17 11:23:40,page_view,mobile
15374,10479,s3000962,2026-08-17 11:24:18,page_view,mobile
15375,,s3000963,2026-08-17 16:56:51,page_view,desktop
15376,,s3000963,2026-08-17 16:56:58,page_view,desktop
15377,,s3000963,2026-08-17 16:58:55,page_view,desktop
15378,,s3000963,2026-08-17 16:59:38,page_view,desktop
15379,,s3000964,2026-08-17 15:15:21,page_view,mobile
15380,,s3000965,2026-08-17 03:23:36,page_view,desktop
15381,,s3000965,2026-08-17 03:25:14,page_view,desktop
15382,,s3000965,2026-08-17 03:26:57,page_view,desktop
15383,,s3000965,2026-08-17 03:27:49,page_view,desktop
15384,,s3000965,2026-08-17 03:29:31,add_to_cart,desktop
15385,,s3000965,2026-08-17 03:30:34,begin_checkout,desktop
15386,,s3000965,2026-08-17 03:30:53,purchase,desktop
15387,10590,s3000966,2026-08-17 13:40:14,page_view,mobile
15388,10002,s3000967,2026-08-17 09:32:04,page_view,desktop
15389,10002,s3000967,2026-08-17 09:33:31,page_view,desktop
15390,10002,s3000967,2026-08-17 09:35:11,add_to_cart,desktop
15391,10002,s3000967,2026-08-17 09:35:22,begin_checkout,desktop
15392,10002,s3000967,2026-08-17 09:35:59,purchase,desktop
15393,,s3000968,2026-08-17 11:06:05,page_view,Mobile
15394,,s3000968,2026-08-17 11:06:35,page_view,Mobile
15395,,s3000968,2026-08-17 11:07:44,page_view,Mobile
15396,10360,s3000969,2026-08-17 02:22:44,page_view,desktop
15397,10281,s3000970,2026-08-17 10:19:45,page_view,desktop
15398,10281,s3000970,2026-08-17 10:21:38,add_to_cart,desktop
15399,,s3000971,2026-08-17 11:08:33,page_view,desktop
15400,,s3000971,2026-08-17 11:10:31,page_view,desktop
15401,10185,s3000972,2026-08-17 09:21:03,page_view,tablet
15402,10185,s3000972,2026-08-17 09:21:53,page_view,tablet
15403,10185,s3000972,2026-08-17 09:23:46,page_view,tablet
15404,10185,s3000972,2026-08-17 09:25:44,add_to_cart,tablet
15405,10185,s3000972,2026-08-17 09:26:50,begin_checkout,tablet
15406,10185,s3000972,2026-08-17 09:28:27,purchase,tablet
15407,,s3000973,2026-08-17 11:13:53,page_view,mobile
15408,,s3000973,2026-08-17 11:14:15,page_view,mobile
15409,,s3000973,2026-08-17 11:16:12,page_view,mobile
15410,,s3000973,2026-08-17 11:16:49,page_view,mobile
15411,,s3000973,2026-08-17 11:17:29,add_to_cart,mobile
15412,10795,s3000974,2026-08-17 04:51:37,page_view,desktop
15413,10017,s3000975,2026-08-18 05:17:44,page_view,tablet
15414,10017,s3000975,2026-08-18 05:19:13,page_view,tablet
15415,10017,s3000975,2026-08-18 05:19:53,page_view,tablet
15416,10017,s3000975,2026-08-18 05:21:11,page_view,tablet
15417,,s3000976,2026-08-18 09:00:16,page_view,desktop
15418,,s3000976,2026-08-18 09:01:17,page_view,desktop
15419,,s3000976,2026-08-18 09:03:01,page_view,desktop
15420,,s3000976,2026-08-18 09:03:21,add_to_cart,desktop
15421,,s3000976,2026-08-18 09:04:19,begin_checkout,desktop
15422,10348,s3000977,2026-08-18 20:02:46,page_view,mobile
15423,10348,s3000977,2026-08-18 20:03:32,add_to_cart,mobile
15424,10648,s3000978,2026-08-18 22:20:16,page_view,mobile
15425,10648,s3000978,2026-08-18 22:21:34,page_view,mobile
15426,,s3000979,2026-08-18 04:27:18,page_view,desktop
15427,,s3000979,2026-08-18 04:27:44,add_to_cart,desktop
15428,,s3000979,2026-08-18 04:29:07,begin_checkout,desktop
15429,10076,s3000980,2026-08-18 11:16:13,page_view,desktop
15430,10076,s3000980,2026-08-18 11:17:22,page_view,desktop
15431,10076,s3000980,2026-08-18 11:17:58,add_to_cart,desktop
15432,,s3000981,2026-08-18 15:42:39,page_view,tablet
15433,,s3000981,2026-08-18 15:43:34,page_view,tablet
15434,,s3000982,2026-08-18 06:35:46,page_view,desktop
15435,10372,s3000983,2026-08-18 03:04:30,page_view,mobile
15436,10372,s3000983,2026-08-18 03:05:10,page_view,mobile
15437,10372,s3000983,2026-08-18 03:07:01,page_view,mobile
15438,10372,s3000983,2026-08-18 03:08:25,page_view,mobile
15439,,s3000984,2026-08-18 05:31:50,page_view,desktop
15440,,s3000984,2026-08-18 05:33:05,page_view,desktop
15441,,s3000984,2026-08-18 05:35:02,page_view,desktop
15442,,s3000984,2026-08-18 05:36:33,page_view,desktop
15443,,s3000985,2026-08-18 05:08:21,page_view,mobile
15444,,s3000985,2026-08-18 05:09:54,page_view,mobile
15445,,s3000985,2026-08-18 05:11:44,page_view,mobile
15446,,s3000985,2026-08-18 05:12:43,page_view,mobile
15447,,s3000985,2026-08-18 05:14:00,add_to_cart,mobile
15448,,s3000986,2026-08-18 00:29:11,page_view,desktop
15449,,s3000986,2026-08-18 00:30:25,add_to_cart,desktop
15450,,s3000986,2026-08-18 00:30:44,begin_checkout,desktop
15451,,s3000986,2026-08-18 00:31:06,purchase,desktop
15452,10413,s3000987,2026-08-18 05:09:08,page_view,mobile
15453,10413,s3000987,2026-08-18 05:09:14,page_view,mobile
15454,10413,s3000987,2026-08-18 05:10:39,add_to_cart,mobile
15455,10413,s3000987,2026-08-18 05:12:08,begin_checkout,mobile
15456,10413,s3000987,2026-08-18 05:13:44,purchase,mobile
15457,,s3000988,2026-08-18 09:03:13,page_view,mobile
15458,,s3000988,2026-08-18 09:03:38,page_view,mobile
15459,,s3000988,2026-08-18 09:03:52,page_view,mobile
15460,10689,s3000989,2026-08-18 12:33:17,page_view,desktop
15461,10689,s3000989,2026-08-18 12:34:12,add_to_cart,desktop
15462,10689,s3000989,2026-08-18 12:35:12,begin_checkout,desktop
15463,10689,s3000989,2026-08-18 12:36:08,purchase,desktop
15464,,s3000990,2026-08-18 14:57:49,page_view,tablet
15465,,s3000990,2026-08-18 14:59:14,page_view,tablet
15466,,s3000990,2026-08-18 15:00:22,page_view,tablet
15467,,s3000990,2026-08-18 15:00:43,add_to_cart,tablet
15468,,s3000990,2026-08-18 15:01:52,begin_checkout,tablet
15469,10203,s3000991,2026-08-18 03:20:45,page_view,Mobile
15470,10203,s3000991,2026-08-18 03:22:24,page_view,Mobile
15471,10203,s3000991,2026-08-18 03:22:37,page_view,Mobile
15472,10203,s3000991,2026-08-18 03:24:18,page_view,Mobile
15473,10203,s3000991,2026-08-18 03:24:43,add_to_cart,Mobile
15474,10203,s3000991,2026-08-18 03:24:57,begin_checkout,Mobile
15475,10203,s3000991,2026-08-18 03:25:53,purchase,Mobile
15476,,s3000992,2026-08-18 19:18:55,page_view,mobile
15477,,s3000992,2026-08-18 19:20:04,page_view,mobile
15478,,s3000992,2026-08-18 19:21:13,page_view,mobile
15479,,s3000992,2026-08-18 19:21:50,add_to_cart,mobile
15480,,s3000993,2026-08-18 17:58:23,page_view,tablet
15481,,s3000993,2026-08-18 17:59:15,add_to_cart,tablet
15482,,s3000993,2026-08-18 18:00:28,begin_checkout,tablet
15483,,s3000993,2026-08-18 18:02:13,purchase,tablet
15484,10494,s3000994,2026-08-18 12:02:36,page_view,desktop
15485,10494,s3000994,2026-08-18 12:03:54,page_view,desktop
15486,10494,s3000994,2026-08-18 12:04:03,add_to_cart,desktop
15487,10326,s3000995,2026-08-18 17:50:00,page_view,desktop
15488,10326,s3000995,2026-08-18 17:51:53,page_view,desktop
15489,10326,s3000995,2026-08-18 17:52:41,page_view,desktop
15490,10326,s3000995,2026-08-18 17:53:08,page_view,desktop
15491,10326,s3000995,2026-08-18 17:53:21,add_to_cart,desktop
15492,10394,s3000996,2026-08-18 09:56:12,page_view,Mobile
15493,10394,s3000996,2026-08-18 09:56:43,page_view,Mobile
15494,10394,s3000996,2026-08-18 09:57:37,page_view,Mobile
15495,,s3000997,2026-08-18 08:36:19,page_view,mobile
15496,,s3000997,2026-08-18 08:36:35,page_view,mobile
15497,,s3000997,2026-08-18 08:37:45,page_view,mobile
15498,,s3000998,2026-08-18 07:03:07,page_view,desktop
15499,,s3000999,2026-08-18 14:04:10,page_view,desktop
15500,,s3000999,2026-08-18 14:04:48,page_view,desktop
15501,,s3000999,2026-08-18 14:05:23,add_to_cart,desktop
15502,10343,s3001000,2026-08-18 07:31:02,page_view,desktop
15503,10343,s3001000,2026-08-18 07:31:34,add_to_cart,desktop
15504,10600,s3001001,2026-08-18 18:16:47,page_view,mobile
15505,10600,s3001001,2026-08-18 18:17:53,page_view,mobile
15506,10600,s3001001,2026-08-18 18:19:11,page_view,mobile
15507,10600,s3001001,2026-08-18 18:19:40,page_view,mobile
15508,10600,s3001001,2026-08-18 18:21:40,add_to_cart,mobile
15509,10600,s3001001,2026-08-18 18:21:48,begin_checkout,mobile
15510,10600,s3001001,2026-08-18 18:22:53,purchase,mobile
15511,10592,s3001002,2026-08-18 07:01:45,page_view,Mobile
15512,10592,s3001002,2026-08-18 07:02:08,page_view,Mobile
15513,10592,s3001002,2026-08-18 07:02:48,add_to_cart,Mobile
15514,10503,s3001003,2026-08-18 20:15:05,page_view,desktop
15515,10503,s3001003,2026-08-18 20:17:05,page_view,desktop
15516,,s3001004,2026-08-18 14:44:54,page_view,mobile
15517,10470,s3001005,2026-08-18 21:07:42,page_view,desktop
15518,10470,s3001005,2026-08-18 21:08:14,page_view,desktop
15519,10470,s3001005,2026-08-18 21:09:46,page_view,desktop
15520,10470,s3001005,2026-08-18 21:09:54,page_view,desktop
15521,10470,s3001005,2026-08-18 21:10:40,add_to_cart,desktop
15522,10470,s3001005,2026-08-18 21:12:04,begin_checkout,desktop
15523,10339,s3001006,2026-08-18 01:46:32,page_view,mobile
15524,10585,s3001007,2026-08-18 11:04:10,page_view,mobile
15525,,s3001008,2026-08-18 10:59:22,page_view,desktop
15526,,s3001008,2026-08-18 11:01:01,page_view,desktop
15527,,s3001009,2026-08-18 15:05:14,page_view,tablet
15528,,s3001009,2026-08-18 15:06:14,page_view,tablet
15529,,s3001009,2026-08-18 15:08:07,add_to_cart,tablet
15530,,s3001009,2026-08-18 15:09:15,begin_checkout,tablet
15531,,s3001009,2026-08-18 15:10:31,purchase,tablet
15532,10280,s3001010,2026-08-18 00:45:15,page_view,desktop
15533,10280,s3001010,2026-08-18 00:46:12,page_view,desktop
15534,10280,s3001010,2026-08-18 00:47:45,page_view,desktop
15535,10024,s3001011,2026-08-18 03:04:43,page_view,mobile
15536,10024,s3001011,2026-08-18 03:05:37,page_view,mobile
15537,10024,s3001011,2026-08-18 03:07:02,page_view,mobile
15538,10024,s3001011,2026-08-18 03:08:18,page_view,mobile
15539,10780,s3001012,2026-08-18 07:16:08,page_view,mobile
15540,10780,s3001012,2026-08-18 07:17:09,page_view,mobile
15541,10780,s3001012,2026-08-18 07:17:31,page_view,mobile
15542,10780,s3001012,2026-08-18 07:18:13,page_view,mobile
15543,10108,s3001013,2026-08-18 09:22:03,page_view,desktop
15544,10108,s3001013,2026-08-18 09:22:48,page_view,desktop
15545,10108,s3001013,2026-08-18 09:23:31,page_view,desktop
15546,10108,s3001013,2026-08-18 09:25:14,add_to_cart,desktop
15547,10108,s3001013,2026-08-18 09:26:11,begin_checkout,desktop
15548,10108,s3001013,2026-08-18 09:28:09,purchase,desktop
15549,10188,s3001014,2026-08-18 13:22:36,page_view,desktop
15550,10188,s3001014,2026-08-18 13:23:57,page_view,desktop
15551,,s3001015,2026-08-18 19:07:35,page_view,desktop
15552,,s3001015,2026-08-18 19:09:13,page_view,desktop
15553,,s3001015,2026-08-18 19:10:47,page_view,desktop
15554,,s3001015,2026-08-18 19:11:19,page_view,desktop
15555,,s3001015,2026-08-18 19:11:43,add_to_cart,desktop
15556,,s3001015,2026-08-18 19:11:52,begin_checkout,desktop
15557,,s3001015,2026-08-18 19:13:35,purchase,desktop
15558,,s3001016,2026-08-18 08:02:20,page_view,mobile
15559,,s3001016,2026-08-18 08:03:04,page_view,mobile
15560,,s3001016,2026-08-18 08:04:28,page_view,mobile
15561,,s3001016,2026-08-18 08:05:18,page_view,mobile
15562,,s3001017,2026-08-18 16:41:49,page_view,mobile
15563,,s3001017,2026-08-18 16:42:13,page_view,mobile
15564,,s3001017,2026-08-18 16:43:36,page_view,mobile
15565,,s3001017,2026-08-18 16:45:08,page_view,mobile
15566,,s3001017,2026-08-18 16:46:43,add_to_cart,mobile
15567,10607,s3001018,2026-08-18 07:26:08,page_view,desktop
15568,10607,s3001018,2026-08-18 07:26:22,page_view,desktop
15569,10607,s3001018,2026-08-18 07:27:20,page_view,desktop
15570,10607,s3001018,2026-08-18 07:28:06,page_view,desktop
15571,10755,s3001019,2026-08-18 18:49:12,page_view,mobile
15572,10755,s3001019,2026-08-18 18:49:43,page_view,mobile
15573,,s3001020,2026-08-18 22:47:40,page_view,mobile
15574,,s3001020,2026-08-18 22:47:43,add_to_cart,mobile
15575,,s3001020,2026-08-18 22:49:11,begin_checkout,mobile
15576,,s3001020,2026-08-18 22:49:56,purchase,mobile
15577,10485,s3001021,2026-08-18 08:05:41,page_view,mobile
